1.30475440,;0.82592012,;0.21983660,;0.77759136,;0.12210530,;1.23295750,;0.00000000
-0.41905582,;-0.43923012,;0.80589687,;0.42568981,;0.73310051,;0.76370315,;0.00000000
0.93922598,;1.57350890,;0.26491816,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.59690306,;0.79053130,;-0.27606055,;1.16071680,;-0.37786573,;1.18420380,;0.00000000
0.38077043,;-0.12957796,;0.03951036,;1.44215360,;-0.37786573,;1.13240300,;0.00000000
-0.29642257,;-0.45250093,;-0.00557120,;0.56197782,;1.22332560,;0.83378658,;0.00000000
1.18296800,;2.44053490,;0.35508128,;0.77716942,;0.60218943,;0.57782969,;0.00000000
-0.45394870,;-0.43480652,;0.30999972,;1.33076030,;1.11101740,;0.71799656,;0.00000000
1.79088340,;2.22377840,;-0.00557120,;1.18054820,;0.12710995,;0.53821731,;0.00000000
-0.37840391,;-0.24016802,;2.87964860,;0.82991246,;0.08842269,;0.52602889,;0.00000000
0.96649663,;0.46318474,;-0.27606055,;0.91050382,;1.01941910,;0.91910555,;0.00000000
-0.21799827,;-0.36845248,;0.89605999,;0.61387697,;0.19091922,;1.02270710,;0.00000000
-0.44124498,;-0.39499410,;0.12967348,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.18767387,;0.01640091,;0.85097843,;0.68096612,;-0.37786573,;1.24514590,;0.00000000
-0.17107919,;-0.43923012,;-0.23097900,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.09197251,;-0.05880033,;0.30999972,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.11264208,;-0.13400156,;0.98622311,;1.52865220,;1.04997380,;0.97700056,;0.00000000
0.20816921,;-0.06322393,;0.26491816,;0.92695965,;0.40279368,;1.30304090,;0.00000000
0.25474952,;0.20661581,;-0.18589744,;1.10417630,;1.21634550,;1.38226560,;0.00000000
1.37250750,;0.63570523,;-0.36622367,;0.97168574,;-0.37786573,;0.57478259,;0.00000000
-0.23544471,;-0.45250093,;-0.05065276,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.08977538,;-0.38614689,;0.12967348,;1.00966070,;-0.37786573,;1.23905170,;0.00000000
0.83691868,;-0.42595931,;-0.41130523,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.45919473,;3.66144920,;0.94114155,;0.32189151,;1.42657370,;0.10248118,;0.00000000
0.49256317,;-0.12073076,;-0.45638679,;1.08814240,;1.97125730,;1.03184850,;0.00000000
1.60642540,;3.10849890,;-0.41130523,;2.99448670,;-0.37786573,;1.07450790,;0.00000000
4.43986320,;-0.43480652,;-0.54654991,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.07893003,;-0.20035560,;0.30999972,;0.51472006,;-0.37786573,;1.41578380,;0.00000000
0.75646179,;3.21024170,;-0.23097900,;0.16113073,;-0.37786573,;0.61744207,;0.00000000
0.81506829,;2.72806910,;-0.05065276,;0.62991086,;0.79101616,;0.65400734,;0.00000000
0.09773153,;0.03409532,;-0.14081588,;0.39952927,;-0.37786573,;1.07146080,;0.00000000
-0.08401636,;-0.32864006,;-0.00557120,;0.62948891,;1.07354840,;1.13545010,;0.00000000
-0.50628803,;-0.35960528,;3.73619820,;0.43919203,;0.59629580,;0.68752550,;0.00000000
-0.04912348,;-0.15169597,;-0.18589744,;0.66155668,;1.42314940,;1.24209880,;0.00000000
0.07435669,;-0.45250093,;-0.27606055,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
1.16907860,;-0.45250093,;-0.36622367,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
5.13873720,;-0.45250093,;-0.54654991,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.14177594,;-0.32421646,;5.53946060,;0.86915328,;-0.37786573,;0.62658339,;0.00000000
2.70673700,;-0.44365372,;-0.54654991,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.35299647,;-0.40826490,;2.11326210,;0.96620047,;0.24820928,;0.93129397,;0.00000000
0.31369478,;1.00728780,;-0.45638679,;0.40585843,;-0.37786573,;0.37062649,;0.00000000
-0.09350181,;-0.37729969,;0.17475504,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.24340571,;-0.44807732,;-0.18589744,;0.73159943,;-0.37786573,;1.27561690,;0.00000000
1.27545110,;4.93544660,;-0.05065276,;1.88941460,;-0.37786573,;0.59611233,;0.00000000
0.58860329,;2.98906160,;0.58048907,;0.49109118,;-0.37786573,;0.59915943,;0.00000000
-0.47004008,;-0.45250093,;1.30179400,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.12686540,;-0.40826490,;-0.23097900,;1.36831340,;1.20485450,;0.81245684,;0.00000000
-0.18564613,;-0.20035560,;-0.18589744,;0.99911212,;1.80788180,;1.42797220,;0.00000000
0.82743324,;2.51573620,;-0.14081588,;1.95144040,;-0.37786573,;1.07755510,;0.00000000
0.19444919,;0.18007419,;0.26491816,;0.87927994,;2.11214470,;0.98614188,;0.00000000
-0.30404480,;-0.44807732,;-0.41130523,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.53592520,;0.22431022,;-0.36622367,;0.42737759,;-0.37786573,;0.72409077,;0.00000000
0.16294397,;-0.10303635,;-0.09573432,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.37873783,;0.60916361,;-0.14081588,;1.05438680,;0.49478703,;1.50414990,;0.00000000
1.43721180,;0.25969903,;-0.05065276,;2.53498940,;0.39693297,;1.32132350,;0.00000000
-0.32047495,;-0.44365372,;0.21983660,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.37416934,;-0.44807732,;-0.14081588,;0.71092416,;1.34956130,;0.82464527,;0.00000000
0.23154406,;-0.12515436,;-0.41130523,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.04877986,;-0.30652205,;0.35508128,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.07401792,;-0.05880033,;-0.23097900,;0.21471766,;-0.37786573,;0.94957661,;0.00000000
0.28896487,;-0.45250093,;-0.05065276,;1.65354770,;-0.37786573,;0.82769237,;0.00000000
-0.43159016,;-0.43480652,;1.16654930,;0.13707991,;-0.37786573,;0.68143129,;0.00000000
1.72516280,;1.62216850,;-0.32114211,;0.03243772,;1.10512370,;0.47727520,;0.00000000
-0.44073683,;-0.44807732,;0.76081531,;0.49446673,;0.33190546,;1.03489560,;0.00000000
3.12257210,;3.31198460,;-0.27606055,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
1.08794420,;3.48450510,;0.49032595,;1.09362760,;0.36575269,;0.94652950,;0.00000000
0.08147077,;-0.38614689,;-0.41130523,;1.30713150,;2.92470880,;1.19639220,;0.00000000
0.01066870,;0.20219221,;1.52720180,;1.68561550,;-0.37786573,;1.06536660,;0.00000000
-0.11670727,;-0.38172329,;0.17475504,;0.05395688,;-0.37786573,;1.40054830,;0.00000000
-0.06250473,;-0.22247361,;0.53540751,;0.75818193,;-0.37786573,;0.78808000,;0.00000000
1.25732710,;5.06815470,;0.80589687,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.13550393,;-0.23132081,;-0.00557120,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.14109841,;-0.41711211,;-0.32114211,;0.74932110,;-0.37786573,;1.17201530,;0.00000000
-0.23459780,;-0.26670963,;3.82636130,;-0.11988418,;-0.12091651,;1.11107320,;0.00000000
0.09586832,;-0.27555684,;-0.09573432,;0.95607381,;-0.37786573,;1.12630870,;0.00000000
0.29286068,;-0.36845248,;-0.36622367,;0.91725493,;-0.37786573,;1.25733430,;0.00000000
-0.12060308,;-0.39057049,;-0.23097900,;0.29952846,;-0.37786573,;0.76065604,;0.00000000
-0.09282427,;-0.44365372,;-0.18589744,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.19123576,;-0.41711211,;0.58048907,;1.28308060,;-0.37786573,;0.70885524,;0.00000000
0.39093340,;-0.14727237,;-0.41130523,;0.83455385,;6.36905970,;0.87644607,;0.00000000
0.05962037,;-0.24016802,;-0.00557120,;1.66873770,;-0.37786573,;1.11412030,;0.00000000
0.04302084,;0.92766297,;-0.23097900,;-0.20553887,;-0.37786573,;0.44070993,;0.00000000
1.13333880,;1.09133630,;0.03951036,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.46258239,;0.34817108,;-0.41130523,;0.89236022,;-0.37786573,;1.04708400,;0.00000000
-0.22172469,;-0.30209845,;-0.18589744,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.48511516,;-0.34191087,;10.27302400,;0.96409075,;-0.37786573,;0.57782969,;0.00000000
-0.01998961,;-0.45250093,;0.53540751,;0.57379226,;0.35314229,;0.92824687,;0.00000000
0.37094622,;-0.27555684,;0.12967348,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.39026072,;-0.45250093,;1.03130470,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.24238456,;-0.06322393,;0.17475504,;1.01092660,;-0.37786573,;0.93434108,;0.00000000
1.36979740,;1.17980830,;-0.09573432,;1.71346380,;0.08980556,;0.86730475,;0.00000000
0.41820406,;0.14468538,;-0.45638679,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.12195329,;-0.06764753,;0.85097843,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.18987585,;-0.45250093,;-0.00557120,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.52898535,;-0.42153571,;2.02309900,;0.92527187,;0.08908120,;0.59915943,;0.00000000
2.40083140,;-0.28882764,;-0.50146835,;2.48604390,;-0.37786573,;0.56564127,;0.00000000
0.14854642,;-0.10303635,;0.17475504,;0.05058132,;-0.37786573,;0.87644607,;0.00000000
0.06046729,;-0.31536926,;0.40016284,;0.37421261,;-0.37786573,;0.98309477,;0.00000000
0.50340368,;0.82149652,;-0.41130523,;1.08307900,;-0.37786573,;0.83073948,;0.00000000
-0.39263208,;-0.40826490,;1.84277270,;1.18307980,;-0.04166526,;0.80636263,;0.00000000
-0.15583473,;-0.31536926,;0.53540751,;0.62358169,;1.01214260,;1.21162770,;0.00000000
0.23747246,;0.29951146,;0.53540751,;0.01598189,;-0.02322708,;0.92519976,;0.00000000
0.02523563,;-0.40826490,;-0.41130523,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.61113123,;0.93651018,;-0.14081588,;1.55270310,;-0.37786573,;1.03184850,;0.00000000
1.01815840,;-0.44365372,;-0.00557120,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.28354947,;-0.42595931,;0.44524439,;0.12948491,;-0.37786573,;1.41273670,;0.00000000
0.08113200,;-0.31536926,;1.70752810,;1.30080230,;-0.37786573,;1.77534230,;0.00000000
0.00694228,;-0.22689721,;1.03130470,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.76882674,;0.62685802,;-0.23097900,;1.48350420,;0.54285800,;1.05927240,;0.00000000
0.84843672,;3.58182430,;-0.00557120,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.11890925,;-0.42153571,;0.08459192,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.36874424,;2.75018710,;0.26491816,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.28456576,;-0.44365372,;0.26491816,;0.94003992,;1.91722680,;0.94957661,;0.00000000
1.00765670,;0.75071888,;-0.27606055,;1.74848520,;0.53525225,;1.16287400,;0.00000000
0.80067074,;1.22846790,;-0.27606055,;1.87844410,;0.99910420,;1.10193190,;0.00000000
0.12652663,;-0.37729969,;-0.36622367,;1.05523070,;-0.37786573,;1.02575430,;0.00000000
1.46854770,;-0.45250093,;-0.32114211,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.81794780,;0.23315742,;0.26491816,;0.96577852,;-0.37786573,;1.02575430,;0.00000000
0.55354103,;1.61332130,;0.12967348,;0.33159623,;-0.37786573,;0.45594546,;0.00000000
-0.42379854,;-0.45250093,;-0.14081588,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.21613506,;-0.36845248,;-0.05065276,;0.23665876,;-0.37786573,;0.94652950,;0.00000000
0.47935130,;0.01197731,;0.21983660,;1.43118310,;0.47114665,;1.30608800,;0.00000000
0.18174547,;-0.23132081,;-0.45638679,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.07300647,;-0.35075807,;-0.36622367,;0.95944936,;3.89712530,;1.24819300,;0.00000000
-0.33131545,;-0.45250093,;1.66244650,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.00186564,;-0.40384130,;0.44524439,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.38940896,;-0.06764753,;0.12967348,;1.55818830,;-0.37786573,;0.96785924,;0.00000000
0.44191767,;0.41894872,;-0.36622367,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
1.43229970,;4.01533730,;-0.00557120,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.14549752,;-0.39057049,;-0.27606055,;1.27801730,;-0.37786573,;0.76370315,;0.00000000
-0.08113685,;-0.28882764,;-0.00557120,;0.79489108,;-0.37786573,;1.42187800,;0.00000000
-0.32098310,;-0.38614689,;-0.09573432,;0.01766967,;0.84550757,;1.49196150,;0.00000000
0.03421293,;-0.01898791,;-0.41130523,;0.66071279,;-0.37786573,;1.86066130,;0.00000000
-0.33029916,;-0.45250093,;0.12967348,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.22375244,;1.10018350,;0.85097843,;0.37758816,;-0.37786573,;0.60525364,;0.00000000
0.36789732,;0.01197731,;-0.36622367,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.48392464,;0.32605307,;-0.32114211,;0.25775598,;1.75530010,;1.03184850,;0.00000000
-0.12788654,;-0.42595931,;-0.27606055,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.12280021,;-0.32421646,;-0.05065276,;1.24257400,;1.40095780,;1.06841370,;0.00000000
-0.26830500,;-0.43480652,;0.17475504,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.08502781,;0.26854624,;-0.14081588,;0.64003752,;-0.37786573,;0.86121054,;0.00000000
0.00440153,;-0.45250093,;-0.05065276,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.03370478,;-0.24459162,;-0.23097900,;0.50796895,;-0.37786573,;1.10497900,;0.00000000
0.99156531,;2.16184800,;0.12967348,;1.70207130,;-0.37786573,;1.24514590,;0.00000000
0.39618427,;0.50299716,;-0.05065276,;0.45902341,;-0.37786573,;1.14459140,;0.00000000
0.55489609,;0.27296984,;-0.14081588,;1.27548560,;-0.37786573,;0.88558738,;0.00000000
0.17632522,;-0.03668232,;-0.14081588,;1.54088860,;-0.37786573,;1.20553350,;0.00000000
-0.07673289,;-0.39941770,;1.34687560,;0.42653370,;0.14633834,;1.26952270,;0.00000000
-0.35519845,;-0.33306367,;0.94114155,;0.48391813,;-0.37786573,;1.37007720,;0.00000000
0.41532455,;-0.45250093,;-0.32114211,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.03404839,;-0.32421646,;0.85097843,;0.02020133,;0.25173229,;1.33046480,;0.00000000
-0.37874268,;-0.32421646,;1.16654930,;0.53033200,;0.28969519,;1.05013110,;0.00000000
-0.20461702,;-0.27555684,;0.26491816,;0.93708631,;-0.37786573,;0.86730475,;0.00000000
-0.14143718,;-0.35075807,;0.08459192,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.60571097,;1.11345430,;-0.27606055,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.41228050,;-0.42153571,;0.17475504,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.57860970,;0.12699097,;-0.05065276,;1.23033760,;-0.37786573,;1.25124010,;0.00000000
0.19563487,;-0.45250093,;0.12967348,;0.27041431,;-0.37786573,;0.71190235,;0.00000000
-0.13313741,;-0.39941770,;-0.09573432,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.51881752,;-0.43923012,;-0.18589744,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.19902253,;-0.08976554,;0.71573375,;0.87337272,;0.60146507,;1.52243250,;0.00000000
0.35604052,;-0.10745995,;0.17475504,;1.15438760,;-0.37786573,;1.02270710,;0.00000000
0.20783044,;-0.42595931,;-0.41130523,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.86029353,;0.29508785,;0.03951036,;0.39488788,;0.60120167,;1.01356580,;0.00000000
0.00626475,;-0.01456430,;0.62557063,;0.68560750,;-0.37786573,;1.35484170,;0.00000000
0.14126295,;0.49414995,;1.52720180,;0.60543809,;-0.37786573,;0.87644607,;0.00000000
0.22273614,;-0.31979286,;-0.27606055,;0.64763252,;1.96315760,;1.21162770,;0.00000000
0.12991429,;-0.45250093,;-0.32114211,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.14346493,;-0.24901522,;0.03951036,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.22223284,;-0.40384130,;-0.23097900,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.52085012,;0.59146920,;-0.23097900,;1.01134850,;-0.37786573,;1.21772190,;0.00000000
0.84403277,;5.06373110,;0.44524439,;1.07759380,;0.22397625,;0.68752550,;0.00000000
1.36708730,;3.39160940,;-0.41130523,;1.78224080,;-0.37786573,;0.89168160,;0.00000000
-0.13330680,;-0.31094565,;-0.09573432,;0.80797135,;0.79177344,;1.01661290,;0.00000000
-0.02083653,;-0.27998044,;1.21163090,;0.88982855,;-0.37786573,;0.90996423,;0.00000000
0.50611380,;0.07390774,;-0.05065276,;0.98434407,;-0.37786573,;1.06231950,;0.00000000
-0.27440279,;-0.34633447,;1.25671250,;0.03412550,;0.30997719,;1.16287400,;0.00000000
-0.03049135,;-0.03668232,;0.26491816,;0.08349298,;-0.37786573,;0.62048917,;0.00000000
0.89213752,;0.34817108,;0.03951036,;1.95481600,;0.12618804,;1.19943930,;0.00000000
-0.28033119,;-0.44807732,;-0.09573432,;0.25649015,;-0.37786573,;1.22991030,;0.00000000
0.32792295,;-0.20035560,;-0.14081588,;0.74467971,;-0.37786573,;1.60165730,;0.00000000
0.78830578,;3.92686530,;-0.05065276,;0.42442398,;-0.37786573,;0.36453228,;0.00000000
0.71767309,;0.85688534,;-0.36622367,;1.12105400,;-0.37786573,;1.41883090,;0.00000000
0.88959678,;5.06815470,;-0.45638679,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.38619553,;-0.42153571,;0.40016284,;0.98687574,;0.92123581,;0.87339896,;0.00000000
0.26457373,;-0.12957796,;0.71573375,;0.51218839,;-0.37786573,;0.96176503,;0.00000000
-0.27169266,;-0.39941770,;0.08459192,;0.36071039,;0.70939428,;1.67174070,;0.00000000
1.23107280,;0.76398969,;-0.32114211,;0.97295158,;-0.37786573,;0.88863449,;0.00000000
2.56445530,;-0.39941770,;-0.54654991,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.85419574,;4.54174600,;-0.50146835,;2.26030370,;-0.37786573,;1.18420380,;0.00000000
